id,id_genre,genre
961,28.0,Action
961,12.0,Adventure
961,35.0,Comedy
961,18.0,Drama
73969,18.0,Drama
73969,35.0,Comedy
73969,10749.0,Romance
24831,27.0,Horror
64963,37.0,Western
85160,27.0,Horror
25560,35.0,Comedy
25560,18.0,Drama
25560,10749.0,Romance
21610,28.0,Action
21610,80.0,Crime
21610,53.0,Thriller
11878,18.0,Drama
11878,53.0,Thriller
11510,35.0,Comedy
11510,27.0,Horror
11234,28.0,Action
11234,878.0,Science Fiction
11234,53.0,Thriller
957,35.0,Comedy
957,878.0,Science Fiction
11886,16.0,Animation
11886,10751.0,Family
37853,35.0,Comedy
37853,18.0,Drama
37853,10751.0,Family
37853,10752.0,War
62204,12.0,Adventure
62204,18.0,Drama
11040,12.0,Adventure
11040,37.0,Western
11040,36.0,History
21849,18.0,Drama
1621,35.0,Comedy
14035,35.0,Comedy
40771,35.0,Comedy
40772,35.0,Comedy
40773,35.0,Comedy
11498,53.0,Thriller
11790,35.0,Comedy
11790,18.0,Drama
29371,35.0,Comedy
29371,18.0,Drama
29371,10749.0,Romance
276635,35.0,Comedy
47941,35.0,Comedy
29048,35.0,Comedy
29048,10752.0,War
19052,18.0,Drama
19052,53.0,Thriller
21349,18.0,Drama
21349,35.0,Comedy
21349,10749.0,Romance
1832,14.0,Fantasy
1832,35.0,Comedy
1832,12.0,Adventure
10047,12.0,Adventure
10047,18.0,Drama
10047,28.0,Action
10047,36.0,History
10047,10752.0,War
10228,16.0,Animation
47692,18.0,Drama
18561,9648.0,Mystery
18561,53.0,Thriller
18561,80.0,Crime
18561,18.0,Drama
144953,35.0,Comedy
144953,9648.0,Mystery
144953,53.0,Thriller
37426,18.0,Drama
37426,27.0,Horror
37426,878.0,Science Fiction
51787,28.0,Action
51787,12.0,Adventure
11663,35.0,Comedy
11663,18.0,Drama
11663,10402.0,Music
13485,35.0,Comedy
13485,18.0,Drama
13485,10402.0,Music
13485,10749.0,Romance
9289,28.0,Action
9289,18.0,Drama
9289,36.0,History
9289,10752.0,War
9264,53.0,Thriller
18222,53.0,Thriller
18222,10749.0,Romance
124853,18.0,Drama
124853,28.0,Action
11165,36.0,History
11165,28.0,Action
11165,18.0,Drama
11165,12.0,Adventure
11165,10752.0,War
4203,35.0,Comedy
4203,18.0,Drama
24226,18.0,Drama
88875,18.0,Drama
11379,35.0,Comedy
11379,878.0,Science Fiction
29154,18.0,Drama
2039,35.0,Comedy
2039,18.0,Drama
2039,10749.0,Romance
77915,18.0,Drama
77915,10749.0,Romance
11943,12.0,Adventure
11943,37.0,Western
11481,18.0,Drama
11481,27.0,Horror
11481,53.0,Thriller
2690,35.0,Comedy
2690,10749.0,Romance
20565,99.0,Documentary
20565,10769.0,Foreign
27141,18.0,Drama
10399,18.0,Drama
10399,10749.0,Romance
90762,12.0,Adventure
90762,35.0,Comedy
90762,14.0,Fantasy
90762,878.0,Science Fiction
2668,18.0,Drama
2668,14.0,Fantasy
2668,53.0,Thriller
2668,9648.0,Mystery
36643,12.0,Adventure
36643,28.0,Action
36643,53.0,Thriller
99,35.0,Comedy
99,18.0,Drama
159569,99.0,Documentary
77010,27.0,Horror
25898,35.0,Comedy
9647,14.0,Fantasy
9647,35.0,Comedy
9647,18.0,Drama
11787,35.0,Comedy
11787,18.0,Drama
5156,18.0,Drama
24276,18.0,Drama
11953,28.0,Action
11953,18.0,Drama
11953,36.0,History
11953,10752.0,War
44662,36.0,History
44662,18.0,Drama
44662,28.0,Action
29005,37.0,Western
26371,18.0,Drama
26371,10749.0,Romance
596,18.0,Drama
52470,35.0,Comedy
20334,35.0,Comedy
20334,10749.0,Romance
11393,18.0,Drama
31121,35.0,Comedy
31121,18.0,Drama
31121,10749.0,Romance
293,18.0,Drama
10998,10749.0,Romance
10998,18.0,Drama
10998,53.0,Thriller
10998,27.0,Horror
10998,9648.0,Mystery
12235,9648.0,Mystery
12235,53.0,Thriller
36094,18.0,Drama
36094,10749.0,Romance
9013,12.0,Adventure
9013,35.0,Comedy
9013,80.0,Crime
11005,18.0,Drama
59820,18.0,Drama
59820,10749.0,Romance
59820,36.0,History
2924,28.0,Action
2924,80.0,Crime
2924,18.0,Drama
2924,9648.0,Mystery
2924,53.0,Thriller
177,35.0,Comedy
177,18.0,Drama
38557,18.0,Drama
42087,18.0,Drama
13681,18.0,Drama
13681,10751.0,Family
34760,18.0,Drama
9946,28.0,Action
9946,14.0,Fantasy
9946,27.0,Horror
9946,9648.0,Mystery
863,16.0,Animation
863,35.0,Comedy
863,10751.0,Family
31582,35.0,Comedy
31582,18.0,Drama
125520,18.0,Drama
22267,18.0,Drama
22267,10752.0,War
22267,10749.0,Romance
22267,37.0,Western
55123,35.0,Comedy
55123,18.0,Drama
5486,27.0,Horror
5486,53.0,Thriller
10411,35.0,Comedy
41462,80.0,Crime
41462,53.0,Thriller
1718,28.0,Action
1718,37.0,Western
15506,18.0,Drama
20024,18.0,Drama
78256,10749.0,Romance
13787,35.0,Comedy
13787,18.0,Drama
54933,18.0,Drama
9684,35.0,Comedy
9684,18.0,Drama
9586,35.0,Comedy
9586,18.0,Drama
70801,18.0,Drama
70801,35.0,Comedy
33015,35.0,Comedy
33015,37.0,Western
777,18.0,Drama
777,36.0,History
777,10752.0,War
21887,18.0,Drama
5652,99.0,Documentary
19664,10752.0,War
19664,28.0,Action
19664,53.0,Thriller
32331,18.0,Drama
32331,10749.0,Romance
76083,28.0,Action
76083,12.0,Adventure
32628,18.0,Drama
32628,35.0,Comedy
32669,80.0,Crime
32669,18.0,Drama
32669,9648.0,Mystery
18161,99.0,Documentary
18161,10402.0,Music
31681,18.0,Drama
31681,10752.0,War
33666,35.0,Comedy
33666,10749.0,Romance
32274,18.0,Drama
10402,35.0,Comedy
497,14.0,Fantasy
497,18.0,Drama
497,80.0,Crime
1715,18.0,Drama
35118,35.0,Comedy
35118,18.0,Drama
35118,9648.0,Mystery
42739,18.0,Drama
26162,80.0,Crime
26162,18.0,Drama
26162,9648.0,Mystery
26162,53.0,Thriller
25188,18.0,Drama
15515,28.0,Action
15515,12.0,Adventure
15515,10751.0,Family
15515,14.0,Fantasy
75888,28.0,Action
75888,18.0,Drama
75888,10752.0,War
1439,18.0,Drama
1439,36.0,History
1439,10749.0,Romance
2277,35.0,Comedy
2277,878.0,Science Fiction
10137,16.0,Animation
10137,14.0,Fantasy
10137,10751.0,Family
10137,35.0,Comedy
10387,18.0,Drama
10387,36.0,History
49948,16.0,Animation
49948,10751.0,Family
49948,10402.0,Music
334,18.0,Drama
30237,18.0,Drama
30237,10749.0,Romance
50116,35.0,Comedy
50116,18.0,Drama
46435,35.0,Comedy
46435,18.0,Drama
46435,10402.0,Music
94260,18.0,Drama
94260,10769.0,Foreign
22213,18.0,Drama
22213,28.0,Action
22213,12.0,Adventure
22213,80.0,Crime
22213,53.0,Thriller
47070,12.0,Adventure
47070,14.0,Fantasy
36492,18.0,Drama
624,12.0,Adventure
624,18.0,Drama
26578,53.0,Thriller
26578,18.0,Drama
26578,80.0,Crime
415072,37.0,Western
43103,10749.0,Romance
43103,18.0,Drama
43194,12.0,Adventure
9563,18.0,Drama
1850,35.0,Comedy
1850,18.0,Drama
1850,10749.0,Romance
926,35.0,Comedy
926,10751.0,Family
926,878.0,Science Fiction
1213,53.0,Thriller
1213,80.0,Crime
1213,18.0,Drama
10471,35.0,Comedy
10400,18.0,Drama
10397,18.0,Drama
20761,35.0,Comedy
20761,18.0,Drama
12524,18.0,Drama
12524,36.0,History
12524,53.0,Thriller
28216,99.0,Documentary
36773,18.0,Drama
30814,18.0,Drama
30814,28.0,Action
30814,35.0,Comedy
30814,80.0,Crime
10219,18.0,Drama
10219,10749.0,Romance
3558,18.0,Drama
104878,18.0,Drama
41276,99.0,Documentary
41276,10751.0,Family
17908,35.0,Comedy
17908,18.0,Drama
17908,10751.0,Family
10384,27.0,Horror
10384,878.0,Science Fiction
10384,53.0,Thriller
125317,18.0,Drama
125317,10769.0,Foreign
48233,18.0,Drama
10236,18.0,Drama
10236,10749.0,Romance
71067,10749.0,Romance
71067,18.0,Drama
632,35.0,Comedy
632,18.0,Drama
632,10752.0,War
11851,28.0,Action
11851,12.0,Adventure
11851,80.0,Crime
11851,18.0,Drama
11851,9648.0,Mystery
11851,53.0,Thriller
5924,80.0,Crime
5924,18.0,Drama
33734,35.0,Comedy
33734,10402.0,Music
33734,10749.0,Romance
14886,35.0,Comedy
14886,18.0,Drama
26617,18.0,Drama
11900,35.0,Comedy
11900,18.0,Drama
10493,80.0,Crime
10493,53.0,Thriller
10493,27.0,Horror
10493,18.0,Drama
16241,27.0,Horror
16241,18.0,Drama
16241,53.0,Thriller
16241,878.0,Science Fiction
27632,27.0,Horror
22160,28.0,Action
22160,12.0,Adventure
22160,80.0,Crime
22160,18.0,Drama
22160,9648.0,Mystery
22160,10749.0,Romance
22160,53.0,Thriller
4460,28.0,Action
4460,12.0,Adventure
4460,18.0,Drama
4460,10749.0,Romance
9644,35.0,Comedy
43455,18.0,Drama
43455,10749.0,Romance
13342,35.0,Comedy
35119,18.0,Drama
21256,35.0,Comedy
21256,80.0,Crime
21256,18.0,Drama
14919,28.0,Action
14919,12.0,Adventure
14919,16.0,Animation
14919,10751.0,Family
14040,18.0,Drama
75641,18.0,Drama
17343,27.0,Horror
22692,18.0,Drama
47620,18.0,Drama
47620,27.0,Horror
47620,878.0,Science Fiction
2990,80.0,Crime
2990,53.0,Thriller
38775,53.0,Thriller
10831,35.0,Comedy
10831,9648.0,Mystery
10831,10749.0,Romance
21193,10402.0,Music
21193,18.0,Drama
33078,35.0,Comedy
33078,18.0,Drama
16672,18.0,Drama
16672,53.0,Thriller
10472,35.0,Comedy
10472,18.0,Drama
10472,10751.0,Family
10472,10749.0,Romance
123277,10402.0,Music
79474,35.0,Comedy
79474,18.0,Drama
79474,10749.0,Romance
79474,53.0,Thriller
53714,80.0,Crime
53714,18.0,Drama
53714,53.0,Thriller
21489,18.0,Drama
21489,53.0,Thriller
51392,18.0,Drama
51392,35.0,Comedy
32600,35.0,Comedy
32600,10749.0,Romance
110479,35.0,Comedy
299121,14.0,Fantasy
299121,35.0,Comedy
13005,35.0,Comedy
13005,18.0,Drama
65134,37.0,Western
65134,28.0,Action
65134,35.0,Comedy
121738,99.0,Documentary
121738,10769.0,Foreign
18681,18.0,Drama
18681,9648.0,Mystery
18681,53.0,Thriller
75531,18.0,Drama
75531,35.0,Comedy
20468,35.0,Comedy
20468,10769.0,Foreign
14521,35.0,Comedy
46835,18.0,Drama
46835,10769.0,Foreign
46835,10749.0,Romance
10406,35.0,Comedy
10406,10751.0,Family
14741,35.0,Comedy
14741,10749.0,Romance
32015,18.0,Drama
1883,18.0,Drama
1883,36.0,History
2005,10402.0,Music
2005,35.0,Comedy
6279,10402.0,Music
6279,35.0,Comedy
11087,53.0,Thriller
7305,28.0,Action
7305,12.0,Adventure
7305,18.0,Drama
7305,53.0,Thriller
24735,18.0,Drama
24735,9648.0,Mystery
9475,18.0,Drama
8872,10402.0,Music
8872,35.0,Comedy
8873,10402.0,Music
8873,35.0,Comedy
11287,35.0,Comedy
9869,18.0,Drama
9869,28.0,Action
9869,53.0,Thriller
9869,80.0,Crime
619,53.0,Thriller
619,28.0,Action
619,18.0,Drama
619,10402.0,Music
619,10749.0,Romance
9374,14.0,Fantasy
9374,35.0,Comedy
11259,12.0,Adventure
11259,18.0,Drama
11259,10749.0,Romance
11259,37.0,Western
8293,18.0,Drama
8293,10749.0,Romance
11068,35.0,Comedy
11068,18.0,Drama
11068,10749.0,Romance
1923,18.0,Drama
1923,9648.0,Mystery
10158,35.0,Comedy
10158,18.0,Drama
10206,28.0,Action
10206,35.0,Comedy
10206,27.0,Horror
11782,28.0,Action
11782,53.0,Thriller
11782,80.0,Crime
10086,35.0,Comedy
10086,80.0,Crime
10086,18.0,Drama
10086,27.0,Horror
9367,28.0,Action
9367,80.0,Crime
9367,53.0,Thriller
9876,28.0,Action
9876,35.0,Comedy
10326,12.0,Adventure
10326,14.0,Fantasy
10326,18.0,Drama
10326,878.0,Science Fiction
10326,10749.0,Romance
16562,35.0,Comedy
16562,18.0,Drama
16562,10749.0,Romance
9609,18.0,Drama
12143,80.0,Crime
12143,18.0,Drama
4234,27.0,Horror
4234,9648.0,Mystery
9605,53.0,Thriller
8374,28.0,Action
8374,53.0,Thriller
8374,80.0,Crime
29076,28.0,Action
29076,35.0,Comedy
29076,10749.0,Romance
29076,53.0,Thriller
80471,18.0,Drama
80471,10769.0,Foreign
49477,99.0,Documentary
121940,18.0,Drama
121940,28.0,Action
28156,27.0,Horror
28156,53.0,Thriller
113096,99.0,Documentary
106837,35.0,Comedy
106837,10769.0,Foreign
24349,18.0,Drama
24349,10749.0,Romance
24349,35.0,Comedy
27841,35.0,Comedy
27841,9648.0,Mystery
27841,53.0,Thriller
1907,18.0,Drama
1907,12.0,Adventure
1907,10749.0,Romance
1907,53.0,Thriller
15489,35.0,Comedy
15489,10751.0,Family
15655,16.0,Animation
15655,10751.0,Family
68546,18.0,Drama
68546,10769.0,Foreign
36210,18.0,Drama
279444,35.0,Comedy
77908,18.0,Drama
77908,53.0,Thriller
77908,10749.0,Romance
22342,18.0,Drama
22342,28.0,Action
22342,53.0,Thriller
22342,80.0,Crime
22342,9648.0,Mystery
96484,878.0,Science Fiction
96484,18.0,Drama
96484,14.0,Fantasy
30062,27.0,Horror
62463,35.0,Comedy
62463,18.0,Drama
25934,18.0,Drama
101383,99.0,Documentary
14181,80.0,Crime
14181,18.0,Drama
14181,53.0,Thriller
10385,35.0,Comedy
10385,18.0,Drama
2787,53.0,Thriller
2787,878.0,Science Fiction
2787,28.0,Action
2069,35.0,Comedy
2069,80.0,Crime
61416,10752.0,War
61416,35.0,Comedy
61416,18.0,Drama
79515,99.0,Documentary
14839,18.0,Drama
14839,80.0,Crime
42186,9648.0,Mystery
42186,53.0,Thriller
28978,35.0,Comedy
28978,18.0,Drama
901,35.0,Comedy
901,18.0,Drama
901,10749.0,Romance
25010,35.0,Comedy
25010,18.0,Drama
25010,10749.0,Romance
36208,35.0,Comedy
10098,35.0,Comedy
10098,18.0,Drama
18264,37.0,Western
291861,10749.0,Romance
291861,18.0,Drama
33374,35.0,Comedy
43368,10749.0,Romance
43368,37.0,Western
127602,10402.0,Music
127602,10749.0,Romance
127602,35.0,Comedy
2155,53.0,Thriller
11004,35.0,Comedy
11004,18.0,Drama
25212,28.0,Action
25212,18.0,Drama
25212,9648.0,Mystery
25212,53.0,Thriller
36048,35.0,Comedy
36048,18.0,Drama
139,10749.0,Romance
139,35.0,Comedy
139,18.0,Drama
210307,35.0,Comedy
47816,28.0,Action
47816,35.0,Comedy
47816,10749.0,Romance
20682,28.0,Action
20682,35.0,Comedy
20682,80.0,Crime
25166,35.0,Comedy
25166,80.0,Crime
25166,9648.0,Mystery
1831,35.0,Comedy
10416,35.0,Comedy
10416,18.0,Drama
10416,10749.0,Romance
10416,878.0,Science Fiction
14271,99.0,Documentary
4816,80.0,Crime
4816,18.0,Drama
19958,18.0,Drama
19958,10769.0,Foreign
19958,10749.0,Romance
28569,18.0,Drama
28569,10749.0,Romance
2193,35.0,Comedy
2193,18.0,Drama
2193,10749.0,Romance
64871,10751.0,Family
64871,12.0,Adventure
54575,35.0,Comedy
54575,18.0,Drama
11016,80.0,Crime
11016,18.0,Drama
11016,53.0,Thriller
23020,28.0,Action
23020,80.0,Crime
23020,53.0,Thriller
54195,10752.0,War
54195,18.0,Drama
139058,35.0,Comedy
139058,18.0,Drama
20423,99.0,Documentary
10839,18.0,Drama
10839,28.0,Action
10839,36.0,History
10839,10752.0,War
36489,27.0,Horror
36489,878.0,Science Fiction
24481,35.0,Comedy
24481,10749.0,Romance
24481,18.0,Drama
11296,18.0,Drama
11296,36.0,History
61651,35.0,Comedy
61651,18.0,Drama
61651,10749.0,Romance
28172,27.0,Horror
57855,12.0,Adventure
57855,10751.0,Family
28180,27.0,Horror
14280,28.0,Action
14280,12.0,Adventure
14280,18.0,Drama
72086,80.0,Crime
72086,27.0,Horror
149687,35.0,Comedy
29478,10749.0,Romance
29478,18.0,Drama
28177,27.0,Horror
64166,18.0,Drama
64166,28.0,Action
64166,53.0,Thriller
64166,9648.0,Mystery
73642,35.0,Comedy
73642,10749.0,Romance
73642,10769.0,Foreign
2067,878.0,Science Fiction
622,27.0,Horror
622,9648.0,Mystery
622,53.0,Thriller
110666,99.0,Documentary
28463,18.0,Drama
12186,14.0,Fantasy
12186,18.0,Drama
12186,35.0,Comedy
20283,18.0,Drama
20283,35.0,Comedy
5693,18.0,Drama
5693,10751.0,Family
287,35.0,Comedy
287,10749.0,Romance
968,80.0,Crime
968,18.0,Drama
968,53.0,Thriller
838,35.0,Comedy
838,18.0,Drama
16958,28.0,Action
16958,80.0,Crime
16958,18.0,Drama
16958,53.0,Thriller
3114,37.0,Western
31938,10752.0,War
31938,28.0,Action
12501,18.0,Drama
12501,37.0,Western
12501,10749.0,Romance
22650,10749.0,Romance
22650,80.0,Crime
22650,18.0,Drama
31618,28.0,Action
31618,18.0,Drama
31618,10749.0,Romance
31618,53.0,Thriller
42232,10402.0,Music
15873,28.0,Action
15873,36.0,History
15873,10752.0,War
26928,28.0,Action
26928,35.0,Comedy
26928,37.0,Western
68427,18.0,Drama
68427,10749.0,Romance
25392,878.0,Science Fiction
22178,18.0,Drama
22178,36.0,History
22178,53.0,Thriller
22178,10752.0,War
48213,18.0,Drama
35412,878.0,Science Fiction
35412,18.0,Drama
35412,10749.0,Romance
43463,18.0,Drama
43463,53.0,Thriller
59939,35.0,Comedy
59939,10402.0,Music
59939,18.0,Drama
8333,28.0,Action
8333,12.0,Adventure
8333,80.0,Crime
8333,53.0,Thriller
19259,35.0,Comedy
820,18.0,Drama
820,53.0,Thriller
820,36.0,History
11718,35.0,Comedy
11718,80.0,Crime
11718,9648.0,Mystery
8989,35.0,Comedy
8989,10751.0,Family
8989,14.0,Fantasy
32031,28.0,Action
32031,12.0,Adventure
58048,12.0,Adventure
26827,35.0,Comedy
11157,35.0,Comedy
28370,35.0,Comedy
28370,14.0,Fantasy
28370,10749.0,Romance
28370,878.0,Science Fiction
918,35.0,Comedy
918,10749.0,Romance
61178,28.0,Action
61178,35.0,Comedy
61178,10749.0,Romance
11176,12.0,Adventure
11176,35.0,Comedy
11176,10751.0,Family
14900,80.0,Crime
14900,10751.0,Family
14900,35.0,Comedy
11899,10749.0,Romance
11899,35.0,Comedy
11899,10751.0,Family
36536,12.0,Adventure
36536,35.0,Comedy
36536,10751.0,Family
36536,10402.0,Music
18890,16.0,Animation
18890,878.0,Science Fiction
18890,10751.0,Family
19736,12.0,Adventure
19736,14.0,Fantasy
19736,28.0,Action
19736,878.0,Science Fiction
19736,10751.0,Family
123047,10749.0,Romance
123047,35.0,Comedy
123047,18.0,Drama
24575,28.0,Action
24575,18.0,Drama
24575,53.0,Thriller
16535,18.0,Drama
16535,28.0,Action
16535,10749.0,Romance
10971,18.0,Drama
10971,28.0,Action
10971,36.0,History
23928,10752.0,War
23928,28.0,Action
23928,12.0,Adventure
23928,18.0,Drama
31336,18.0,Drama
31336,10749.0,Romance
31336,10769.0,Foreign
462,18.0,Drama
9532,27.0,Horror
78231,18.0,Drama
78231,10402.0,Music
78231,10770.0,TV Movie
2383,12.0,Adventure
2383,18.0,Drama
2383,10751.0,Family
25503,18.0,Drama
25503,53.0,Thriller
25503,9648.0,Mystery
53879,18.0,Drama
53879,10749.0,Romance
1396,18.0,Drama
1396,36.0,History
11570,28.0,Action
11570,12.0,Adventure
11570,35.0,Comedy
1541,18.0,Drama
1541,53.0,Thriller
1541,80.0,Crime
1541,12.0,Adventure
17443,80.0,Crime
17443,18.0,Drama
17443,9648.0,Mystery
17443,53.0,Thriller
8469,35.0,Comedy
27995,35.0,Comedy
27995,10749.0,Romance
36739,35.0,Comedy
36739,18.0,Drama
925,18.0,Drama
41823,18.0,Drama
41823,10749.0,Romance
1713,18.0,Drama
1713,10749.0,Romance
26170,28.0,Action
26170,80.0,Crime
26170,18.0,Drama
26170,53.0,Thriller
30547,18.0,Drama
30547,10751.0,Family
54825,16.0,Animation
54825,35.0,Comedy
54825,10751.0,Family
13939,28.0,Action
13939,80.0,Crime
13939,18.0,Drama
13939,53.0,Thriller
14373,28.0,Action
14373,80.0,Crime
14373,53.0,Thriller
24873,28.0,Action
24873,80.0,Crime
24873,18.0,Drama
24873,53.0,Thriller
26263,53.0,Thriller
26263,28.0,Action
26263,12.0,Adventure
26263,80.0,Crime
34746,28.0,Action
34746,80.0,Crime
34746,18.0,Drama
34746,53.0,Thriller
996,18.0,Drama
996,9648.0,Mystery
996,53.0,Thriller
9079,18.0,Drama
9079,10749.0,Romance
1496,18.0,Drama
1496,28.0,Action
1496,35.0,Comedy
1496,10402.0,Music
1496,10749.0,Romance
1498,878.0,Science Fiction
1498,28.0,Action
1498,12.0,Adventure
1498,35.0,Comedy
1498,10751.0,Family
1497,878.0,Science Fiction
1497,12.0,Adventure
1497,28.0,Action
1497,35.0,Comedy
1497,10751.0,Family
1499,28.0,Action
1499,12.0,Adventure
1499,35.0,Comedy
1499,10751.0,Family
1499,14.0,Fantasy
1499,878.0,Science Fiction
1880,28.0,Action
1880,53.0,Thriller
33762,28.0,Action
33762,80.0,Crime
33762,18.0,Drama
103960,18.0,Drama
103960,28.0,Action
11690,28.0,Action
29143,18.0,Drama
29143,27.0,Horror
29143,9648.0,Mystery
29143,53.0,Thriller
35292,35.0,Comedy
36652,18.0,Drama
801,35.0,Comedy
801,18.0,Drama
801,10752.0,War
104301,18.0,Drama
104301,10749.0,Romance
11520,35.0,Comedy
11520,10751.0,Family
11520,10749.0,Romance
1879,35.0,Comedy
1879,18.0,Drama
1879,10749.0,Romance
2085,28.0,Action
2085,80.0,Crime
2085,53.0,Thriller
13539,10749.0,Romance
16222,18.0,Drama
16222,35.0,Comedy
16222,10749.0,Romance
109479,18.0,Drama
109479,53.0,Thriller
109479,10749.0,Romance
17078,18.0,Drama
17078,10751.0,Family
37722,18.0,Drama
37722,10749.0,Romance
75892,18.0,Drama
75892,10749.0,Romance
33516,18.0,Drama
33516,14.0,Fantasy
33516,27.0,Horror
99008,35.0,Comedy
99008,27.0,Horror
99008,10402.0,Music
9960,53.0,Thriller
9960,12.0,Adventure
9960,18.0,Drama
3082,18.0,Drama
3082,35.0,Comedy
49338,35.0,Comedy
2102,12.0,Adventure
2102,18.0,Drama
2102,28.0,Action
2102,53.0,Thriller
2102,878.0,Science Fiction
2102,10769.0,Foreign
52961,35.0,Comedy
52961,18.0,Drama
12187,14.0,Fantasy
12187,18.0,Drama
12187,35.0,Comedy
12187,878.0,Science Fiction
12187,10749.0,Romance
24748,28.0,Action
24748,18.0,Drama
24748,37.0,Western
990,18.0,Drama
1908,18.0,Drama
1908,36.0,History
9764,28.0,Action
9764,12.0,Adventure
9764,18.0,Drama
840,878.0,Science Fiction
840,18.0,Drama
39890,9648.0,Mystery
39890,27.0,Horror
26689,878.0,Science Fiction
26689,53.0,Thriller
25673,18.0,Drama
25673,10749.0,Romance
2291,18.0,Drama
2291,9648.0,Mystery
2291,27.0,Horror
13531,35.0,Comedy
13531,18.0,Drama
16620,18.0,Drama
16620,10402.0,Music
526,12.0,Adventure
526,18.0,Drama
526,14.0,Fantasy
526,10749.0,Romance
13346,35.0,Comedy
13346,18.0,Drama
13346,10749.0,Romance
243,35.0,Comedy
243,18.0,Drama
243,10749.0,Romance
243,10402.0,Music
10501,12.0,Adventure
10501,16.0,Animation
10501,35.0,Comedy
10501,10751.0,Family
11478,80.0,Crime
11478,18.0,Drama
11478,53.0,Thriller
96167,27.0,Horror
96167,53.0,Thriller
24212,878.0,Science Fiction
6644,37.0,Western
41038,27.0,Horror
41038,878.0,Science Fiction
879,12.0,Adventure
879,14.0,Fantasy
879,35.0,Comedy
879,10751.0,Family
32613,27.0,Horror
39406,35.0,Comedy
39406,10749.0,Romance
85689,12.0,Adventure
85689,18.0,Drama
85689,28.0,Action
85689,10749.0,Romance
31624,27.0,Horror
31624,9648.0,Mystery
31624,53.0,Thriller
17529,37.0,Western
40841,28.0,Action
40841,12.0,Adventure
40841,35.0,Comedy
40841,18.0,Drama
118098,18.0,Drama
118098,10402.0,Music
1793,35.0,Comedy
1793,18.0,Drama
1793,10751.0,Family
11327,18.0,Drama
11327,80.0,Crime
1700,18.0,Drama
1700,53.0,Thriller
54087,18.0,Drama
54087,35.0,Comedy
34322,35.0,Comedy
34322,10749.0,Romance
41659,18.0,Drama
41659,10749.0,Romance
593,18.0,Drama
593,878.0,Science Fiction
593,12.0,Adventure
593,9648.0,Mystery
10774,18.0,Drama
10083,28.0,Action
10083,18.0,Drama
10083,53.0,Thriller
29786,35.0,Comedy
29786,18.0,Drama
11356,35.0,Comedy
10747,18.0,Drama
10747,37.0,Western
38809,18.0,Drama
10559,80.0,Crime
10559,18.0,Drama
10559,878.0,Science Fiction
10559,53.0,Thriller
20697,28.0,Action
20697,35.0,Comedy
20697,18.0,Drama
2621,10749.0,Romance
2621,35.0,Comedy
2621,18.0,Drama
10479,28.0,Action
10479,12.0,Adventure
10479,18.0,Drama
10479,36.0,History
10479,10752.0,War
125709,18.0,Drama
49721,35.0,Comedy
49721,10749.0,Romance
2006,14.0,Fantasy
2006,35.0,Comedy
2006,10749.0,Romance
184885,18.0,Drama
184885,80.0,Crime
184885,27.0,Horror
46625,18.0,Drama
46625,53.0,Thriller
17339,28.0,Action
17339,12.0,Adventure
17339,10752.0,War
17339,53.0,Thriller
26879,35.0,Comedy
26879,10402.0,Music
26879,10749.0,Romance
11305,80.0,Crime
11305,18.0,Drama
11305,35.0,Comedy
48211,80.0,Crime
48211,18.0,Drama
48211,36.0,History
28975,28.0,Action
28975,53.0,Thriller
13665,35.0,Comedy
13665,18.0,Drama
13665,10749.0,Romance
12309,35.0,Comedy
1552,35.0,Comedy
1552,18.0,Drama
1552,10751.0,Family
106,878.0,Science Fiction
106,28.0,Action
106,12.0,Adventure
106,53.0,Thriller
10333,18.0,Drama
10333,10749.0,Romance
11027,10749.0,Romance
11027,80.0,Crime
11027,18.0,Drama
61560,18.0,Drama
61560,35.0,Comedy
123757,35.0,Comedy
27197,18.0,Drama
10468,35.0,Comedy
10468,18.0,Drama
1359,53.0,Thriller
1359,18.0,Drama
1359,80.0,Crime
4967,35.0,Comedy
31776,35.0,Comedy
31776,80.0,Crime
31776,18.0,Drama
10557,35.0,Comedy
27745,99.0,Documentary
27745,10402.0,Music
19214,18.0,Drama
19214,10749.0,Romance
46686,28.0,Action
46686,18.0,Drama
46686,53.0,Thriller
71402,18.0,Drama
13776,35.0,Comedy
13776,18.0,Drama
26291,28.0,Action
26291,35.0,Comedy
10784,18.0,Drama
10784,10402.0,Music
10784,10749.0,Romance
10242,18.0,Drama
10242,27.0,Horror
10242,53.0,Thriller
27857,18.0,Drama
16347,35.0,Comedy
16347,18.0,Drama
4825,35.0,Comedy
4825,10402.0,Music
4825,10749.0,Romance
11654,27.0,Horror
11654,53.0,Thriller
11654,10749.0,Romance
10518,53.0,Thriller
11977,35.0,Comedy
18041,18.0,Drama
18041,9648.0,Mystery
18041,53.0,Thriller
14736,28.0,Action
14736,35.0,Comedy
14736,18.0,Drama
14736,10749.0,Romance
3536,28.0,Action
3536,18.0,Drama
3536,53.0,Thriller
3536,10752.0,War
1443,18.0,Drama
1443,10749.0,Romance
10424,80.0,Crime
10424,18.0,Drama
10424,9648.0,Mystery
80677,18.0,Drama
28971,35.0,Comedy
28971,18.0,Drama
28971,10749.0,Romance
49096,18.0,Drama
49096,27.0,Horror
49096,10749.0,Romance
310431,18.0,Drama
40562,35.0,Comedy
40562,18.0,Drama
9456,28.0,Action
