id,return
10753,0
27053,0
30230,0
11636,0
44407,0
43529,0
22575,0
14286,0
61044,0
1676,0
27645,0
34181,0
26259,0
77744,0
8814,0.93
9923,0.46
7553,6.21
8202,0.84
3118,0
2125,0
1947,0.62
9074,0
16133,0
10319,0
28001,0
49220,0
17584,0
42168,0
29656,0
8643,7.59
9315,4.06
3933,2.93
8923,0
59,1.9
257,0.84
15487,0.62
398,7.01
18651,0
30941,0
10254,0
647,0
349,0
14544,0
20668,0
11968,0.89
27176,0
14517,0.22
88286,0
33623,0
31227,0
120515,0
36909,0
56518,0
17209,0
10087,0
11627,0
34870,0
533,6.42
10703,0
5236,1.05
32237,0
11344,0
9060,0
31056,0
43807,0
14788,0
5471,0
19082,0
46315,0
45799,0
36498,0
9763,0.92
30082,0
56475,0
24019,0
15058,0
10017,1.3
10475,0
1559,0
20674,0
3527,0
27974,0
11931,0
32990,0
17010,0
27759,0.59
21838,0
12612,0
26513,0
43110,0
10707,7.4
9910,0.87
38583,0
77468,0
15493,0
53864,0
142,12.72
56778,0
9621,0.91
9701,0.72
45899,0
3291,7.8
34662,0
12920,0
56798,0
20853,0
16608,2.52
25517,0
16430,0
24408,0
791,2.57
19965,0
38828,0
33241,0
53935,0
2610,1.13
21246,0
9729,0
15276,0
191599,0
8066,0.17
18428,0
1656,1.9
182097,0
41566,0
6963,0.62
215,38.23
2313,0
45967,0
37124,0
16729,0
178469,0
31718,0
226594,0
10915,0
5335,0
9993,0
8274,0
25918,0
29111,0
20128,0
26845,0
18994,0
12617,0
10799,0.49
42000,0
36102,0
3554,0
14897,0
1951,0.05
68013,0
16022,0
23196,0
25763,0.51
35580,0
259,0
34207,0
32117,0
19354,0
28170,0
10851,0
16231,0
81220,0
25,1.35
105299,0
15083,0
9982,2.1
13994,0
73473,0
12877,0
11661,0.8
5620,0
23220,0
43440,0
39261,0
54801,0
28667,0
38761,0
7974,0
60409,0
44389,0
10060,1.16
46917,0
10033,0
231,1.88
59388,0
41764,0
28212,0
68098,0
8999,2.61
8555,0
4348,4.33
47540,0
10064,0
125300,0
9885,27.76
9392,0
47473,0
20347,0
14837,0
674,5.97
24625,0
69,6.66
1833,0.79
44163,0
65045,0
46591,0
6795,0.99
11421,0
7301,0
108843,0
16156,0
24618,0.49
1420,0
9005,0
13499,1.6
17952,0
7548,0
20436,0
7010,0
6529,0
20345,0
15184,0
86666,0
24223,0
3124,0
8425,0
44710,0
2153,0
48121,0
42489,0
116,5.69
35124,0
43176,0
5741,0
20416,0
41189,0
19215,0
84090,0
61340,0
253250,0
67,0
64972,0
411,4.16
254,2.66
1904,1.91
9043,0
2008,0
21454,0
42687,0
27915,0
14695,0
27031,0
55396,0
917,0
17595,0
43322,0
43118,0
19058,0.01
36826,0
22908,0
42234,0
9515,1.73
16151,0
29595,0
9721,0
20858,0
35896,0
80316,0
23478,0.01
92272,0
84847,0
43812,0
23606,0
2777,0
25651,0
25650,0
8290,0
17382,0
8053,0.8
20003,0
43350,0
11466,0
21040,0
13653,0
36775,0
56373,0
612,1.86
9899,0.85
546,13.35
2800,1.27
9641,2.15
7552,2.02
9927,0
9681,0
10773,0
18840,0
18189,0
4495,0
22014,0
18614,0
22975,0
10597,0
88953,0
10809,0
13925,0
9687,109.85
33081,0
20546,0
20530,0
9568,0
43899,0
107667,0
18809,0
17835,0
6935,0
20641,0
154105,0
66192,0
11400,1.02
37910,0
90967,0
13669,0
60566,0
30095,0
16665,0
63395,0
43355,0
14241,0
79406,0
92285,0
42269,0
38785,0
55544,0
4550,0
36380,0
68646,0
16433,0
30669,0
78315,0
44345,0
46041,0
21735,0
6934,0
174865,0
34081,0
10045,0.8
168705,0.1
1690,16.79
9900,0
9044,0.9
9918,0
17379,0.85
10982,3.4
25608,0
834,2.23
25890,0
39345,0
44940,0
26782,0
37865,0
27742,0
72856,0
4772,0
14226,0.5
2455,0
12701,0.01
21519,0
27622,0
43626,0
16553,0
25652,0
45802,0
39788,0
12517,0
65891,0
24580,0
11246,0
49683,0
52728,0
23957,0
49653,0
27344,0
7295,0
78237,0
29952,0
28638,0
14942,0
7509,0
24269,0
2117,0
47250,0
36768,0
29040,0
9912,0
24163,0
1969,0.3
31858,0
8435,0
34187,0
12116,0
53367,0
38349,0
124484,0
45759,0
11183,0
13275,0.67
11565,3.46
11283,4.9
97936,0
19416,0
17,0
27568,0
27629,0
45726,0
33117,0
108994,0
54227,0
25167,0
16452,0
61105,0
31894,0
9286,4.71
86168,0
15363,0
30712,0
31416,0
292,3.91
37631,0
77291,0
196918,0
1544,0
1651,0
33095,0
33799,0
42328,0
31432,0
61559,0
20981,0
12096,0
33061,4.96
5145,0
9975,1.4
9754,1.84
36495,0
52612,0
23965,0
29269,0
10053,4.46
10263,0.04
7515,0
15675,0
9959,0.39
14256,0.03
9036,3.01
10073,2.43
7304,0.56
16781,9.54
24432,0
9920,1.04
10025,1.36
9682,0.79
17700,0
2207,1.19
14086,0
14887,0
44435,0
18747,0
9756,0
34581,0
6877,2.57
14609,0
950,8.26
10912,0
9968,0
4173,0
43386,0
10116,0
113479,0
18493,0
16791,0
7483,0
20442,0
15590,0
1967,0
752,2.45
9655,1.69
9388,3.81
9950,0.2
388,4.1
868,3.29
14191,1.92
25874,0
18009,1.13
19286,0
19287,0
18011,0
114875,0
49781,0
9648,0
1379,1.17
62719,0
29481,0
9792,4.64
10067,1.22
55676,0
11573,0
46828,0.1
35555,0
582,35
52885,0
143223,0
42120,0
88811,0
669,0
49361,0
98864,0
37939,0
32052,0
34732,0
12763,1.16
56935,0
13222,0
42112,0
48764,0
1561,0
31289,0
186,2.09
8410,0
51311,0
21843,0
219,6.63
65873,0
13751,2.37
52345,0
53961,0
10292,0
15639,0
10069,3.01
43887,0
3093,0.55
9270,8.25
11291,0
28349,0
10177,0
12591,0
18045,0
16070,0
11348,0
13960,1.06
41263,0
9035,0
9957,0
30139,0
9389,0.1
460,0
28752,0
19059,0
8998,2.06
44947,0
13468,0
20521,0
25428,0
53296,0
79363,0
34193,0
4441,0
84954,0
11490,0
11304,0
55368,0
18276,0
26514,0
4257,3.96
2652,7.39
19592,0
1629,0
17111,0
9526,0
19126,0
80556,0
39045,0.41
27201,0
5820,1.3
19661,0
41338,0
9904,0.47
50724,0
588,1.95
17247,0.16
9310,0.43
48369,0
18858,0
35545,3.99
1557,0
16367,0
17131,0
8982,4.53
956,2.65
36253,0
31506,0
42512,0
1416,0
9530,1.75
9829,5.09
10115,0
560,0
5717,0
41292,0
14384,0
28432,0
19719,0
10008,0
7870,0.11
34019,0
7518,4.29
9786,0
503,1.14
591,6.14
36668,2.19
9767,3.94
13689,0
18164,0.24
15013,0
21014,0
920,3.85
18484,0
9700,0.46
14167,0.01
12261,0
59892,0
15264,0
20330,0
44126,0
55418,0
101908,0
12766,0
15402,0
26116,0
32446,0
80919,0
15366,0
53905,0
38344,0
806,4.77
20021,0
9353,2.51
2044,2.87
9339,2.88
20945,0
122271,0
50254,0
28249,0
350,9.33
58,5.33
1819,2.42
2295,5.38
9697,0.56
4474,0
43240,0
30022,0
28673,0
20556,0
4962,0
10007,0
1887,1.51
1841,0
71762,0
13508,1.68
1611,0
48693,0
1781,46.24
43155,0
16270,0
8997,0
42003,0
63100,0
18404,0
51571,0
16074,0
10947,0
71769,0
34787,0
29138,0
17628,0
8443,0
18553,0
26567,0
34186,0
17021,0
53231,0
22747,0
27320,0
17741,0
25563,0
146322,0
43147,0
7549,0
151590,0
41796,0
9615,1.86
9513,0
20604,0
410,0
31692,0
25509,0
31998,0
9917,0
10770,0
4375,0
8008,0
60269,0
51303,0
1452,1.45
43654,0
7872,0
57406,0
18191,0
14474,0
773,12.57
16429,0
19999,0
126090,0
36576,0.41
33005,0
36762,0
19676,0
10308,0
34380,0
19972,0
21631,0
35955,0
41214,0
1164,5.41
71282,0
72881,0
9520,0
42839,0
32740,0
13141,0
31915,4.5
45817,0
43838,0
31463,0
39083,0
11554,0
25305,0
35199,0
15383,0
47850,0
9072,1.59
43903,0
43600,0
73907,0
27716,0
54111,0
9727,0
14120,0
76344,0
42636,0
9297,1.87
26826,0
81312,0
5070,0
13802,0
43778,0
326,1.88
512,7.9
9718,2.25
1593,5.22
1852,2.59
1262,1.79
43610,4.23
126781,0
47758,0
13338,0
82,1.21
14963,0
9921,0
36342,0
51043,0
24164,0
1986,0
31152,0
1402,5.58
2805,0
9293,2.28
9906,1.1
84956,0
35075,0
55587,0
43597,0
47880,2.29
31032,0
51857,0
42479,0
145899,0
43542,0
1948,3.58
148,0
9951,0
77221,0.14
77250,0
52452,0
31979,0
5289,0
9782,0
9907,1.43
42501,0
27203,0
63618,0
35921,0
15696,0
19017,0
42756,0
37929,0
9762,9.52
14113,0.36
15049,1.58
86604,0
21712,0
15414,0
7859,7.02
16998,0
25645,0
58311,0
18672,0
39776,0
11559,0.05
31513,0
10348,0
26718,0
1023,0
59964,2.43
71436,0
2168,0
10118,0
9788,1.67
14174,0
11689,0
39797,0
39749,0
14893,0
33813,0
1540,0
26502,0
57840,0
1491,2.17
34233,0
33792,0
51601,0
1165,8.23
7291,0
9988,1.1
24115,0
11652,0
13816,0
34006,0
22238,0
4913,0
63848,0
43006,0
19072,0
44892,0
15265,0
25599,0
11227,0
29589,0
33810,0
43841,0
41937,0
64499,0
24055,0
14597,0
40769,0
9708,0.97
14351,1.21
9813,0.42
27453,0
39382,0
271,0
35327,0
49940,0
22471,0
1116,3.52
29966,0
43231,0
41508,0
61564,0
50070,0
37628,0
55343,0
5072,0
2566,0
1249,0
9954,1.88
43829,0
171771,0
7511,0
32687,0
14057,0
13075,0.31
24916,0
7512,0.02
1776,0
1963,0
58905,0
10846,0
32969,0
1381,0.44
15097,0
34068,0
43837,0
15374,0
15242,0
125759,0
300,1.59
31148,0
16411,4.58
44046,0
52859,0
76117,0
9676,0.98
6948,0
15213,0
9766,1.38
32761,0
12249,0
34127,0
390,0
66487,0
1595,0
1622,0
15742,0
161277,0
43410,0
5726,0
1666,0
5721,78.95
41758,0
51079,0
43122,0
1579,3
119907,0
65488,0
9664,0.3
12094,6.62
1717,0.17
15624,2.16
15997,0
47190,0
2753,0
496,14.53
40862,0
1417,4.38
24751,0
4643,0.79
7484,2.32
9842,0.89
36249,0
111642,0
27275,0
1422,3.22
10781,0
9794,3.2
9978,0.6
30025,0
14812,0
164687,0
8332,0
3593,0
7510,0.56
28115,0
28297,0
16548,0
1975,1.96
9895,2.06
8975,1.11
9672,0.09
15005,0.67
39183,0
42236,0
52360,0
98498,0
46774,0
86,0
78479,0
10070,0
13209,0
1440,0.57
13364,0
43847,0
28932,1
18925,101.78
77198,0
1523,8
14201,0
1378,2.59
49481,0
9693,0.92
1124,2.74
3683,0.73
14012,1.4
43673,0
4285,0
14097,2.53
59500,0
78507,0
8194,0
5890,0
6077,0
214,16.39
1123,0
21173,0.08
50573,0
36922,0
43071,0
59087,0
14620,0
43884,2.28
80427,0
21156,0
11619,0.43
1427,2.64
23030,0
13767,7.04
19109,0
33218,0
144541,0
24553,0
21057,0
68736,0
67880,0
35561,0
60567,0
4928,0
27295,0
55831,0
12486,0
20785,0
9726,1.2
2152,0
36215,0
61650,0
10093,0.8
14799,0.46
29044,0
13542,0
21710,0
8588,0
36557,3.99
9836,3.84
9809,1.16
7551,2.41
10741,0
9969,0
2357,0
1581,2.28
21600,0
57977,0
313,0.12
7873,2.98
14823,0
27387,0
8324,0
29415,0
27019,0
85505,0
42822,0
5698,0
36265,0
2179,0.61
39219,0
47156,0
15152,0
14457,0
76211,0
38450,0
15804,0
14978,0
2447,0
10032,0
9796,0
1372,1.71
22440,0
39554,0
17604,0
15077,0
18147,0
54910,0
9986,1.69
2486,2.49
1246,6.49
43970,0
18615,0.14
40574,0
13210,0
25060,0
12795,1.49
11653,0
16066,0
95797,0
77966,0
55819,0
46948,0
97519,0
43791,0
82944,0
14202,0
11170,0.67
12924,0
30060,0
1247,0.7
1125,2.21
8436,0
14277,0
11214,0
33583,0
1646,1.96
58923,0
47143,0
7736,0
1730,0
42241,0
20537,0
12812,0
8618,3.35
1259,3.3
20842,0
10908,0
34943,0
27067,0
9053,0.02
1494,0
13318,0
10462,0
182,0.18
31048,0
1251,3.61
43512,0
9656,2.39
5393,0.81
14171,0
14396,0.52
1931,5.81
13967,1.17
9992,1.26
16371,0
19344,0
8275,0
79767,0
2433,0
2204,0
42567,0
26518,0
14449,0
13771,0
33375,0
10810,0
1773,0
11578,0
11972,0
38025,0
27095,0
31325,0
4283,0
7457,0
8398,2.54
13551,0
36878,0
19166,0
43470,0
3549,0
25648,0
11225,0
6166,0
19629,0
12183,0
56705,0
27337,0
78318,0
37952,0
46919,0
1265,2.29
14137,0
15689,0
27432,3.62
36877,0
14891,0
12547,0
25623,0
13140,0
13365,0
10758,11.09
26594,0
22473,0
51863,0
50754,0
74126,0
16138,0
13668,0.65
7516,3.36
10075,0
9760,4.34
9966,0.07
1257,0
1248,1.64
9757,1.59
56165,0
90560,0
5206,0
14761,0
1252,0
2062,4.16
11650,0
12580,0
40641,0
23544,0
2266,0.37
5172,0.86
15962,0
9965,0
13127,0
34866,0
37725,0.48
40973,0.6
63460,0
13517,0
22105,0
2016,1.58
3024,0
47200,0
17266,0
9828,0.9
34038,0
71506,0
74581,0
9958,0.77
1250,2.08
4169,0
16555,3.16
11172,3.65
3594,2.59
10090,2.03
7874,0.73
14845,0
29965,0
13916,0
52920,0
48215,0
22485,0
13393,0
12271,0
40394,0
17919,0
13185,0.17
26655,0
42630,0
22172,0
42721,0
27523,0
28955,0
27313,0
4638,6.71
68979,0
11841,0
28261,0
83980,0
94393,0
9695,0
24653,0
1993,0
28710,0
28438,0
97548,0
11945,0
12554,0
26598,0
5691,0
6443,0
1738,1.09
1253,0
38021,0
15325,0
34389,0
15163,0
14375,5.93
10845,0
31659,0.65
15582,0
42999,0
31015,0
1949,1.3
11330,0
99259,0
10942,0
7006,0
27040,0
11199,0
41393,0
9784,0
25530,0
36610,0
50812,0
27864,0
8965,0
14710,0
14624,0
1271,6.5
10790,0
18019,0
64142,0
61648,0
14055,2.62
2267,0
6691,0
1255,8.04
47249,0
49709,0
31040,0
50185,0
25105,0
2977,2.26
15664,0
25062,0
16727,1.68
5413,0
46916,0
52679,0
14434,1.2
27919,0
47837,0
11494,0
19936,0
9963,4.21
14001,1.11
2355,1.11
16385,0
7485,1.57
9793,0
1273,2.81
17388,0
4657,0
42595,0
19495,0
27263,0
10051,0
9075,1.25
20527,0
8199,0
37513,0
43976,0
43974,0
83346,0
30081,0
17677,0
56474,0
42066,0
11958,0
192675,0
5177,0
20122,0
33673,0
297853,0
18437,0
38432,0
8270,0.34
9955,0
16201,0
57241,0
10172,0
1683,1.57
10107,0
1267,1.13
16018,0
22311,0
13249,0.07
175027,0
1272,0.64
23024,0
1590,0
32390,0
9903,0.47
28433,0
22549,0
10798,0
47848,0
102227,0
13377,0
14945,0
11515,0.19
7183,1.2
8271,5.89
1534,0.68
13158,0
118536,0
23397,0
35838,0
20405,0
18777,0.08
16392,0
17422,0
63951,0
32627,0
1407,0
81309,0
15534,0
30694,0
1441,0.22
6145,0
9843,0
54659,0
48994,0
18767,0
10294,1.86
32623,0
1987,0
13067,1.75
10111,0
30307,0
1268,9.19
185158,0
21810,0
9785,0.89
13280,0
14636,0
559,3.45
1950,0
13352,0
28304,0
20553,0
24397,0
20525,0
13894,0
38907,0
18549,0
37933,3.09
20025,0
14240,0
13574,0
13569,0
49081,0.25
17439,0
13171,0
16447,0
4977,0
15008,0
31866,0
46875,0
27904,0
11705,0
19947,0
43969,0
2269,9.25
11798,3.44
28772,0
1919,0
4964,7.3
2976,1.81
8421,0
41380,0
1562,4.28
13159,0
14547,0
11205,0
36676,0
38077,0
10004,0
43618,0
43397,0
25395,0
810,4.99
5723,129.44
285,3.2
12526,2.01
3432,2.08
1872,0
15568,0.33
14208,0
14207,0
24200,0
50153,0
18902,0
5488,0
15860,0
8748,0
3489,0.56
55823,0
10063,0
13979,0
12225,0
298,3.66
10832,0
36143,0
14064,0.15
13742,0
2241,0
39465,0
12561,0
36679,0
40765,0
30574,0
37959,0
18206,0.01
1691,3.49
29617,0
1990,0
170261,0
22049,0
9408,1.75
1979,2.22
14043,0
10288,0.05
74055,0
45664,0
1991,1
43353,62.5
9952,0.72
60400,0
32004,0
17035,0
17320,0.13
21427,0
17660,0
9724,0
1294,0
33294,0
57425,0
42700,0
12713,0
25875,0
12543,0
13120,0
34573,0
71822,0
13807,0
11211,0
27138,0
85535,0
2748,0
54934,1.36
125025,0
55859,0
27464,0
122291,0
28666,0
41930,0
75350,0
77621,0
43229,0
266525,0
9815,0
12695,0
32575,0
49870,0
37985,0
42464,0
2359,2.73
442,12.59
25150,0
63096,0
43836,0
1988,1.18
3021,3.79
2196,0
18425,0
19606,0
1571,3.49
2959,1.98
6022,0
2698,0.99
1858,4.73
14125,0.15
675,6.25
3563,2.19
40618,0
26185,0
31652,0
30443,0
18763,0
13491,0
11404,0
16083,0
37292,0
27683,0
13402,0
19968,0
24582,0
4688,0
13337,0
27359,0
101897,0
54494,0
10857,0
81847,0
43898,0
44502,0
18632,0
32444,0
7547,0
10074,0
2270,1.94
757,0
15581,0
14219,0
35,7.03
5857,0.8
3638,3.31
6589,0
8669,0
15934,0
2503,6.33
14123,0
88527,0
155386,0
4516,0
8141,0.61
59995,0
14217,0
54546,0
10795,0
20163,0
31777,0
33916,0
24159,0
1721,0
31601,0
25360,0
34588,0
40060,0
18650,0
8363,6.07
4658,0
5956,0
6535,0
1127,0
9847,0
23861,0
1393,0
2701,0
12455,0
28049,0
23495,0
13074,0
17274,0
17350,0
21494,0
5174,1.84
28742,0
9703,0.38
22085,0
3542,0
43750,0
9750,0
10760,0.83
4349,1.24
14223,0
13068,0
9561,0
14144,3.03
4858,0.19
10431,1.62
15156,0
12435,2.39
14877,0
2082,5.35
11835,0.85
1845,0
14229,0
13385,0
6609,0
45211,0
48169,0
13958,0
81700,0
2335,0
10961,0
22779,0
10071,0
4351,0
12994,0
42735,0
2882,0
53975,0
13501,0
6916,0
84242,0
1992,0
5176,1.27
4141,0.69
13173,0
14348,0
14786,0
31058,0
19583,0
4347,4.31
13529,0
13241,0
523,0
2009,1.39
12901,0.72
13722,0
3469,0
4413,1
6973,1.28
7913,5.23
15019,0.4
77210,0
4629,0.01
15361,0
5353,0
2252,1.07
63607,0
13072,0.06
30365,0
42170,0
13754,0
14284,0
20308,0
6641,0
15071,0
8414,0
10425,0.02
24170,0
20942,0
7737,3.3
13257,0
10030,2.37
5915,3.75
13680,6.72
4588,0
14313,0
2728,0
2274,0
9038,2.13
7211,2.74
4538,1.52
2001,2.62
4517,1.35
4566,3.72
4520,0
6615,0.94
4513,2.52
5125,0.9
3877,0.18
8954,0
4771,1.82
10759,0
14251,0
14848,0
14930,0
9773,0
13538,0
18421,0
4512,0.49
84972,0
37954,0
39893,0
13197,0.02
15048,0
14041,0
9898,0
1922,0
41044,0
84567,0
15669,0
2011,0
5708,0
5951,0
114033,0
13319,0
33688,0
20646,0
90374,0
18613,0
9911,0
27419,0
15667,0
14753,0
46067,0
50155,0
13066,0
27827,0
3603,0
2014,4.69
17202,3.68
663,13.94
9262,0
15651,0
27276,0
95560,0
25476,0
48301,0
29362,0
33931,0
12646,0
20605,0
14279,0
20607,0
2015,0
28007,0
7347,0
14421,0
5718,0
5126,0
16126,0
18731,0
37005,0
18442,0
42173,0
4982,2.66
5559,1.92
25755,0
7972,1.39
2013,1.41
6977,6.86
39127,0
4953,0
10520,0.02
26336,0
37368,0
19026,0
5123,2.64
16203,0
53827,0
18612,0
5817,0
13363,0
43987,1.33
32726,0
4515,1.81
5375,0.98
2310,2.8
2284,0
6639,0.1
4723,0.02
29162,0
48267,0
16768,0
21296,0
24732,0
10251,0
15006,0
24060,0
34898,0
12555,0
22606,0
13561,0
13168,0
20714,1.88
11148,0
46872,0
18312,0
17460,0
5876,3.17
4523,4.01
1620,4.17
15250,0
13474,0.97
8079,4.14
13483,0.17
2268,2.07
6479,3.9
6477,6.02
7249,0
44783,0
13998,0
3902,0.2
18631,0
43308,0
11476,0
8272,0
13186,0
6537,0
43798,0
7326,30.85
1874,0
55192,0
33003,0
1989,2.18
4946,0
24123,0
28522,0
48266,0
71848,0
34424,0
25460,0
25740,0
13076,0
11600,0.16
35237,0
13023,0
150938,0
46902,0.09
10884,0
13348,0
64942,0
25784,0.49
22452,0
7350,3.9
66110,0
26600,0
7979,3.66
20567,0
45126,0
52473,0
12171,0
157373,0
71066,0
13299,0
13250,0
42790,0
9867,0
15495,0
53896,0
14148,0
48737,0
13198,0
14804,0
111744,0
36328,0
23817,0
13885,3.04
6637,3.52
12130,0
7345,3.09
42529,0
6538,1.59
40682,0
440,1.04
6575,0.52
19213,0
19103,0
6076,0
9546,0
40860,0
111854,0
14047,2.02
1488,0
14118,0
54318,2.58
69315,0
45871,0
6023,5.23
26990,0
6557,5.34
107282,0
28363,0
17181,0
69557,0
110909,0
31068,0
60141,0
32307,0
49367,0
28272,0
4787,0
21847,0
33358,0
7508,10.93
20629,0
10253,0.77
44434,0
5259,0
47841,0
8329,20.3
14062,0
51992,0
49717,0
2312,0
13195,0.34
78705,0
30535,0
7191,6.83
12085,0
24624,0
4170,0
13252,0
42635,0
11908,0
15017,0
86241,0
8875,0
37780,0
18290,0
10247,0
43604,0
3575,0
28303,0
27507,0
71068,0
111747,0
32716,0
41845,0
25078,0
14069,0
15053,0
81522,0
6933,0
14423,0
8090,0.93
7555,2.26
16988,0
7278,2.82
9030,4.69
14220,0
13160,0
27357,0
10834,0
13059,5
11253,1.89
58470,0
38007,0
8321,2.3
17665,0
4034,0
1479,0
2282,0
100526,0
62652,0.06
53094,0
244145,0
59474,0
19275,0
7973,0
15020,0
34981,0
13054,0
18893,0
55294,0
43691,0
7839,0
77245,0
19384,1.32
13121,0
71072,0
46885,0
13315,0
42041,0
13490,1.25
8676,1.59
43705,0
12855,0
37003,1.52
15030,0
12167,0
28093,0
20520,0
76235,0
48131,0
8247,2.61
7992,0
14105,0
8390,0
21490,0
95169,0
13641,0
113788,0
18652,0
125742,0
7461,3.78
8204,1.81
8328,6.56
14073,1.55
94009,0
12650,0
72602,0
25919,0
15365,0
12184,0
13260,0
7942,3.3
36091,0
117001,0
38052,0
13362,0.27
10844,0
21043,0
23312,0
11161,0
6473,0
90387,0
33034,0
38804,0
21373,0
13493,0
7840,2.53
8848,3.24
13460,0.74
12222,3.5
8461,0.53
7862,0
12246,1.47
16666,0
12177,0.67
15511,0
13025,2.68
2239,0.01
7985,0
7343,0
28816,0
14066,0
37300,0
13016,0
10797,0
6391,0
14011,1.49
29004,0
18586,0
13196,0
3764,0
14793,0
8944,0.27
15124,0
33166,0
45757,0
28260,0.03
12178,0
14054,0
8060,0
22551,0
43797,0
383,0
78307,0
12453,0
28205,0
155,5.43
72608,0
29369,0
29907,0
46883,6.17
36527,0
79161,0
18070,0
14014,0
8456,2.08
22521,0
79156,0
42536,0
13688,0
8457,0
86792,0
32579,0
11534,0
18633,0
19333,0
31409,0
13495,0.97
27323,13.17
22060,0
511,0
7797,0
8093,0
8065,1.99
12890,1.51
15185,0
44813,0
60612,0
31421,0
24411,0
4942,0.71
14044,2.17
42143,0
11483,0.04
36223,0
25904,0
8988,0.45
7944,0
18031,0
18218,0
46982,0
13317,0
14272,0
28705,0
35760,0
16283,0
7351,0.22
8281,0
99339,0
8267,0
13312,0
10488,2.7
11152,0
15260,0
18181,0
9870,3.51
14424,0
11918,0.74
1266,3.28
12473,0
13335,3.62
8827,0
12156,0
7459,0.78
9997,0
28704,0
38376,0
8319,0
92299,0
1729,2.33
12179,0
13079,0
24701,0
28131,0
14324,0.14
10503,0
13007,0
9017,0
25119,0
53196,0
38163,0
13258,1.72
14236,0
13784,0
27918,0
28435,0
31604,0
38661,0
40044,0
40214,0
40045,0
1810,0
47120,0
7861,0
13018,0.71
8780,2.13
10886,0
13650,0
29291,0
13359,2.2
26232,0
8617,0
6967,0
1726,4.18
22194,0
10761,2.12
12400,0
16135,0
14000,0
43664,1.71
8681,9.07
16450,0
12198,0
14784,0
13001,1.27
13412,0
13162,0
13243,0.07
13008,0
9029,4.86
15957,0
8277,0
17106,0
12586,0
41648,0
3014,0
43822,0
87541,0
16042,0
2454,1.87
12197,0
32684,0
25527,0
17483,0
14530,0
21182,0
13191,0.26
38834,0
15356,0
15281,0
217,4.25
13534,0
50700,0
85514,0
10120,0
60676,0
22498,0
37481,0
12808,0
82437,0
43145,0
44260,0
38282,0
12245,0
10885,0
15378,0
4564,6.39
10665,9.15
10822,0
13636,0
9022,0
31512,0
14103,0
9502,4.86
16117,0
130639,0
51929,0
74349,0
14050,0
14019,0
15776,0
17221,0
37308,0
29377,0
26119,0
42358,0
50231,0
4857,0
79761,0
37626,0
48564,0
46189,0
72609,0
117044,0
114348,0
95402,0
14305,0
72445,0
20017,0
45996,0
10661,2.24
60261,0
13172,0
45791,0
9789,1.29
13848,0
51484,0
3687,0
22090,0
2982,0
42657,0
45408,0
82731,0
37412,0
66180,0
31742,0
12912,0
13170,0
14748,0
15691,8.4
13206,0
14392,0
18467,0
14882,0
8645,2.72
1724,1.09
5759,0
13405,0.18
49258,0
10681,2.9
8909,3.44
8960,4.16
15728,0.44
23676,0
1938,0
75141,0
42473,0
13993,0
11665,2.88
13019,0
21074,0
26354,0
22905,0
10748,0
27509,0
14949,0
78998,0
12889,0
28681,0
41850,0
85559,0
51890,0
45698,0
26302,0
32263,0
27506,3.56
111305,0
27505,6.83
27504,0
64852,0
78321,0
77765,0
45512,0
43031,0
13205,0
30106,0
13065,0
8359,0
13003,0
13990,0.48
15272,0
80659,0
10842,0
72163,0
29882,0
40630,0
31658,0
14349,0
12172,0
64131,0
15125,0
8847,0
43869,0
94525,0
125550,0
13009,0
13675,0
33588,0
16800,0
56224,0
14111,0
17479,0
32604,0
11631,11.73
20158,0
8265,4.84
42718,0
15654,0
14634,0
14414,0
428,0
20548,0
14145,0
9010,0
13022,0
68259,0
9783,0
10190,0
43487,0
13353,0
16019,0
46531,0
13614,2.83
4966,0
88751,2.26
11260,0.84
13964,0
13692,0
13910,0.42
10818,0
14456,0
15840,0
15830,0
25647,0
14898,0
12416,0
572,0
36226,0
60531,0
13021,0
16007,1.39
158800,0
18035,0
43253,0
14820,0
6687,0.4
11802,1.72
2002,0
78527,0
12914,0
13183,1.43
116333,0
13255,0
14154,0
32666,0
80523,0
12247,0
22100,0
19244,0
32008,0
13012,0
12133,1.97
12568,0.66
8836,2.28
13259,0
14048,0
12270,0
18846,0
10898,0
13541,0
11910,0
17245,0
30112,0
12192,0
70846,0
16725,0.05
117129,0
15865,0
4140,0
14061,0
85685,0
43680,0
16700,0
167928,0
1735,2.77
10187,0.84
10185,0.24
10183,0
31082,0
13996,0.81
5038,6.43
13851,0
19877,0
46871,0
28273,0
15859,0
31922,0
14654,0
13251,0
1661,0
41245,0
10189,3.76
12289,1.59
45579,0
15069,0
2012,0
18056,0
18803,0
10188,1.64
13300,0
11671,1.15
63474,0
15570,0
155796,0
15208,0
15662,0
22029,0
13649,0
7446,2.04
14878,0
12180,8.03
13107,0
29568,0
13256,0.25
13436,0
8885,5.56
13310,2.7
12621,0
10483,1.64
12620,2.82
13579,0
10186,0.58
15320,0
13515,2.07
5592,0
13956,0
60230,0
43389,0
31018,0
13637,0.72
18116,0
15661,0
13564,0
14566,0
14298,0
4944,4.42
13805,0.56
9381,1.03
13291,1.07
13991,0.89
22319,0
13972,3.13
16182,0
14771,0
43040,0
15206,0.02
8285,0.65
118309,0
18539,0
21335,0
12165,0
85574,0
13184,0.94
12818,0
27521,0
13726,0
102305,0
35854,0
14075,0
22554,0
18596,0
26431,0
38019,0
